date,location,location_type,location_standardized,location_standardized_type,data_type,value
2020-03-23,Pennsylvania,state,42,fips_code,cases_total,644
2020-03-23,Pennsylvania,state,42,fips_code,deaths_total,6
2020-03-23,Puerto Rico,state,72,fips_code,cases_total,31
2020-03-23,Puerto Rico,state,72,fips_code,deaths_total,2
2020-03-23,Rhode Island,state,44,fips_code,cases_total,106
2020-03-23,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-23,South Carolina,state,45,fips_code,cases_total,299
2020-03-23,South Carolina,state,45,fips_code,deaths_total,5
2020-03-23,South Dakota,state,46,fips_code,cases_total,28
2020-03-23,South Dakota,state,46,fips_code,deaths_total,1
2020-03-23,Tennessee,state,47,fips_code,cases_total,522
2020-03-23,Tennessee,state,47,fips_code,deaths_total,2
2020-03-23,Texas,state,48,fips_code,cases_total,728
2020-03-23,Texas,state,48,fips_code,deaths_total,7
2020-03-23,Utah,state,49,fips_code,cases_total,257
2020-03-23,Utah,state,49,fips_code,deaths_total,1
2020-03-23,Vermont,state,50,fips_code,cases_total,75
2020-03-23,Vermont,state,50,fips_code,deaths_total,2
2020-03-23,Virgin Islands,state,78,fips_code,cases_total,17
2020-03-23,Virgin Islands,state,78,fips_code,deaths_total,0
2020-03-23,Virginia,state,51,fips_code,cases_total,254
2020-03-23,Virginia,state,51,fips_code,deaths_total,6
2020-03-23,Washington,state,53,fips_code,cases_total,2101
2020-03-23,Washington,state,53,fips_code,deaths_total,110
2020-03-23,West Virginia,state,54,fips_code,cases_total,16
2020-03-23,West Virginia,state,54,fips_code,deaths_total,0
2020-03-23,Wisconsin,state,55,fips_code,cases_total,418
2020-03-23,Wisconsin,state,55,fips_code,deaths_total,5
2020-03-23,Wyoming,state,56,fips_code,cases_total,28
2020-03-23,Wyoming,state,56,fips_code,deaths_total,0
2020-03-24,Alabama,state,01,fips_code,cases_total,242
2020-03-24,Alabama,state,01,fips_code,deaths_total,0
2020-03-24,Alaska,state,02,fips_code,cases_total,42
2020-03-24,Alaska,state,02,fips_code,deaths_total,0
2020-03-24,Arizona,state,04,fips_code,cases_total,326
2020-03-24,Arizona,state,04,fips_code,deaths_total,6
2020-03-24,Arkansas,state,05,fips_code,cases_total,232
2020-03-24,Arkansas,state,05,fips_code,deaths_total,2
2020-03-24,California,state,06,fips_code,cases_total,2644
2020-03-24,California,state,06,fips_code,deaths_total,52
2020-03-24,Colorado,state,08,fips_code,cases_total,912
2020-03-24,Colorado,state,08,fips_code,deaths_total,11
2020-03-24,Connecticut,state,09,fips_code,cases_total,618
2020-03-24,Connecticut,state,09,fips_code,deaths_total,12
2020-03-24,Delaware,state,10,fips_code,cases_total,104
2020-03-24,Delaware,state,10,fips_code,deaths_total,0
2020-03-24,District of Columbia,state,11,fips_code,cases_total,183
2020-03-24,District of Columbia,state,11,fips_code,deaths_total,2
2020-03-24,Florida,state,12,fips_code,cases_total,1467
2020-03-24,Florida,state,12,fips_code,deaths_total,19
2020-03-24,Georgia,state,13,fips_code,cases_total,1097
2020-03-24,Georgia,state,13,fips_code,deaths_total,38
2020-03-24,Guam,state,66,fips_code,cases_total,32
2020-03-24,Guam,state,66,fips_code,deaths_total,1
2020-03-24,Hawaii,state,15,fips_code,cases_total,90
2020-03-24,Hawaii,state,15,fips_code,deaths_total,0
2020-03-24,Idaho,state,16,fips_code,cases_total,73
2020-03-24,Idaho,state,16,fips_code,deaths_total,0
2020-03-24,Illinois,state,17,fips_code,cases_total,1535
2020-03-24,Illinois,state,17,fips_code,deaths_total,16
2020-03-24,Indiana,state,18,fips_code,cases_total,366
2020-03-24,Indiana,state,18,fips_code,deaths_total,12
2020-03-24,Iowa,state,19,fips_code,cases_total,124
2020-03-24,Iowa,state,19,fips_code,deaths_total,1
2020-03-24,Kansas,state,20,fips_code,cases_total,99
2020-03-24,Kansas,state,20,fips_code,deaths_total,3
2020-03-24,Kentucky,state,21,fips_code,cases_total,157
2020-03-24,Kentucky,state,21,fips_code,deaths_total,3
2020-03-24,Louisiana,state,22,fips_code,cases_total,1388
2020-03-24,Louisiana,state,22,fips_code,deaths_total,46
2020-03-24,Maine,state,23,fips_code,cases_total,118
2020-03-24,Maine,state,23,fips_code,deaths_total,0
2020-03-24,Maryland,state,24,fips_code,cases_total,349
2020-03-24,Maryland,state,24,fips_code,deaths_total,4
2020-03-24,Massachusetts,state,25,fips_code,cases_total,1159
2020-03-24,Massachusetts,state,25,fips_code,deaths_total,11
2020-03-24,Michigan,state,26,fips_code,cases_total,1791
2020-03-24,Michigan,state,26,fips_code,deaths_total,24
2020-03-24,Minnesota,state,27,fips_code,cases_total,262
2020-03-24,Minnesota,state,27,fips_code,deaths_total,1
2020-03-24,Mississippi,state,28,fips_code,cases_total,320
2020-03-24,Mississippi,state,28,fips_code,deaths_total,1
2020-03-24,Missouri,state,29,fips_code,cases_total,255
2020-03-24,Missouri,state,29,fips_code,deaths_total,5
2020-03-24,Montana,state,30,fips_code,cases_total,51
2020-03-24,Montana,state,30,fips_code,deaths_total,0
2020-03-24,Nebraska,state,31,fips_code,cases_total,77
2020-03-24,Nebraska,state,31,fips_code,deaths_total,0
2020-03-24,Nevada,state,32,fips_code,cases_total,315
2020-03-24,Nevada,state,32,fips_code,deaths_total,6
2020-03-24,New Hampshire,state,33,fips_code,cases_total,108
2020-03-24,New Hampshire,state,33,fips_code,deaths_total,1
2020-03-24,New Jersey,state,34,fips_code,cases_total,3675
2020-03-24,New Jersey,state,34,fips_code,deaths_total,44
2020-03-24,New Mexico,state,35,fips_code,cases_total,100
2020-03-24,New Mexico,state,35,fips_code,deaths_total,0
2020-03-24,New York,state,36,fips_code,cases_total,25665
2020-03-24,New York,state,36,fips_code,deaths_total,218
2020-03-24,North Carolina,state,37,fips_code,cases_total,399
2020-03-24,North Carolina,state,37,fips_code,deaths_total,0
2020-03-24,North Dakota,state,38,fips_code,cases_total,36
2020-03-24,North Dakota,state,38,fips_code,deaths_total,0
2020-03-24,Ohio,state,39,fips_code,cases_total,564
2020-03-24,Ohio,state,39,fips_code,deaths_total,8
2020-03-24,Oklahoma,state,40,fips_code,cases_total,106
2020-03-24,Oklahoma,state,40,fips_code,deaths_total,3
2020-03-24,Oregon,state,41,fips_code,cases_total,209
2020-03-24,Oregon,state,41,fips_code,deaths_total,8
2020-03-24,Pennsylvania,state,42,fips_code,cases_total,851
2020-03-24,Pennsylvania,state,42,fips_code,deaths_total,7
2020-03-24,Puerto Rico,state,72,fips_code,cases_total,39
2020-03-24,Puerto Rico,state,72,fips_code,deaths_total,2
2020-03-24,Rhode Island,state,44,fips_code,cases_total,124
2020-03-24,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-24,South Carolina,state,45,fips_code,cases_total,342
2020-03-24,South Carolina,state,45,fips_code,deaths_total,7
2020-03-24,South Dakota,state,46,fips_code,cases_total,30
2020-03-24,South Dakota,state,46,fips_code,deaths_total,1
2020-03-24,Tennessee,state,47,fips_code,cases_total,679
2020-03-24,Tennessee,state,47,fips_code,deaths_total,2
2020-03-24,Texas,state,48,fips_code,cases_total,857
2020-03-24,Texas,state,48,fips_code,deaths_total,11
2020-03-24,Utah,state,49,fips_code,cases_total,298
2020-03-24,Utah,state,49,fips_code,deaths_total,1
2020-03-24,Vermont,state,50,fips_code,cases_total,95
2020-03-24,Vermont,state,50,fips_code,deaths_total,7
2020-03-24,Virgin Islands,state,78,fips_code,cases_total,17
2020-03-24,Virgin Islands,state,78,fips_code,deaths_total,0
2020-03-24,Virginia,state,51,fips_code,cases_total,290
2020-03-24,Virginia,state,51,fips_code,deaths_total,7
2020-03-24,Washington,state,53,fips_code,cases_total,2469
2020-03-24,Washington,state,53,fips_code,deaths_total,123
2020-03-24,West Virginia,state,54,fips_code,cases_total,39
2020-03-24,West Virginia,state,54,fips_code,deaths_total,0
2020-03-24,Wisconsin,state,55,fips_code,cases_total,481
2020-03-24,Wisconsin,state,55,fips_code,deaths_total,5
2020-03-24,Wyoming,state,56,fips_code,cases_total,37
2020-03-24,Wyoming,state,56,fips_code,deaths_total,0
2020-03-25,Alabama,state,01,fips_code,cases_total,386
2020-03-25,Alabama,state,01,fips_code,deaths_total,1
2020-03-25,Alaska,state,02,fips_code,cases_total,59
2020-03-25,Alaska,state,02,fips_code,deaths_total,0
2020-03-25,Arizona,state,04,fips_code,cases_total,402
2020-03-25,Arizona,state,04,fips_code,deaths_total,6
2020-03-25,Arkansas,state,05,fips_code,cases_total,308
2020-03-25,Arkansas,state,05,fips_code,deaths_total,2
2020-03-25,California,state,06,fips_code,cases_total,3183
2020-03-25,California,state,06,fips_code,deaths_total,67
2020-03-25,Colorado,state,08,fips_code,cases_total,1086
2020-03-25,Colorado,state,08,fips_code,deaths_total,19
2020-03-25,Connecticut,state,09,fips_code,cases_total,875
2020-03-25,Connecticut,state,09,fips_code,deaths_total,19
2020-03-25,Delaware,state,10,fips_code,cases_total,119
2020-03-25,Delaware,state,10,fips_code,deaths_total,0
2020-03-25,District of Columbia,state,11,fips_code,cases_total,231
2020-03-25,District of Columbia,state,11,fips_code,deaths_total,3
2020-03-25,Florida,state,12,fips_code,cases_total,1965
2020-03-25,Florida,state,12,fips_code,deaths_total,23
2020-03-25,Georgia,state,13,fips_code,cases_total,1387
2020-03-25,Georgia,state,13,fips_code,deaths_total,47
2020-03-25,Guam,state,66,fips_code,cases_total,32
2020-03-25,Guam,state,66,fips_code,deaths_total,1
2020-03-25,Hawaii,state,15,fips_code,cases_total,95
2020-03-25,Hawaii,state,15,fips_code,deaths_total,0
2020-03-25,Idaho,state,16,fips_code,cases_total,123
2020-03-25,Idaho,state,16,fips_code,deaths_total,0
2020-03-25,Illinois,state,17,fips_code,cases_total,1875
2020-03-25,Illinois,state,17,fips_code,deaths_total,21
2020-03-25,Indiana,state,18,fips_code,cases_total,479
2020-03-25,Indiana,state,18,fips_code,deaths_total,14
2020-03-25,Iowa,state,19,fips_code,cases_total,145
2020-03-25,Iowa,state,19,fips_code,deaths_total,1
2020-03-25,Kansas,state,20,fips_code,cases_total,132
2020-03-25,Kansas,state,20,fips_code,deaths_total,3
2020-03-25,Kentucky,state,21,fips_code,cases_total,198
2020-03-25,Kentucky,state,21,fips_code,deaths_total,5
2020-03-25,Louisiana,state,22,fips_code,cases_total,1795
2020-03-25,Louisiana,state,22,fips_code,deaths_total,65
2020-03-25,Maine,state,23,fips_code,cases_total,142
2020-03-25,Maine,state,23,fips_code,deaths_total,0
2020-03-25,Maryland,state,24,fips_code,cases_total,423
2020-03-25,Maryland,state,24,fips_code,deaths_total,4
2020-03-25,Massachusetts,state,25,fips_code,cases_total,1838
2020-03-25,Massachusetts,state,25,fips_code,deaths_total,15
2020-03-25,Michigan,state,26,fips_code,cases_total,2294
2020-03-25,Michigan,state,26,fips_code,deaths_total,43
2020-03-25,Minnesota,state,27,fips_code,cases_total,287
2020-03-25,Minnesota,state,27,fips_code,deaths_total,1
2020-03-25,Mississippi,state,28,fips_code,cases_total,377
2020-03-25,Mississippi,state,28,fips_code,deaths_total,5
2020-03-25,Missouri,state,29,fips_code,cases_total,377
2020-03-25,Missouri,state,29,fips_code,deaths_total,8
2020-03-25,Montana,state,30,fips_code,cases_total,65
2020-03-25,Montana,state,30,fips_code,deaths_total,0
2020-03-25,Nebraska,state,31,fips_code,cases_total,84
2020-03-25,Nebraska,state,31,fips_code,deaths_total,0
2020-03-25,Nevada,state,32,fips_code,cases_total,405
2020-03-25,Nevada,state,32,fips_code,deaths_total,10
2020-03-25,New Hampshire,state,33,fips_code,cases_total,137
2020-03-25,New Hampshire,state,33,fips_code,deaths_total,1
2020-03-25,New Jersey,state,34,fips_code,cases_total,4402
2020-03-25,New Jersey,state,34,fips_code,deaths_total,62
2020-03-25,New Mexico,state,35,fips_code,cases_total,112
2020-03-25,New Mexico,state,35,fips_code,deaths_total,1
2020-03-25,New York,state,36,fips_code,cases_total,33066
2020-03-25,New York,state,36,fips_code,deaths_total,325
2020-03-25,North Carolina,state,37,fips_code,cases_total,563
2020-03-25,North Carolina,state,37,fips_code,deaths_total,1
2020-03-25,North Dakota,state,38,fips_code,cases_total,45
2020-03-25,North Dakota,state,38,fips_code,deaths_total,0
2020-03-25,Ohio,state,39,fips_code,cases_total,706
2020-03-25,Ohio,state,39,fips_code,deaths_total,11
2020-03-25,Oklahoma,state,40,fips_code,cases_total,164
2020-03-25,Oklahoma,state,40,fips_code,deaths_total,5
2020-03-25,Oregon,state,41,fips_code,cases_total,266
2020-03-25,Oregon,state,41,fips_code,deaths_total,10
2020-03-25,Pennsylvania,state,42,fips_code,cases_total,1151
2020-03-25,Pennsylvania,state,42,fips_code,deaths_total,11
2020-03-25,Puerto Rico,state,72,fips_code,cases_total,51
2020-03-25,Puerto Rico,state,72,fips_code,deaths_total,2
2020-03-25,Rhode Island,state,44,fips_code,cases_total,132
2020-03-25,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-25,South Carolina,state,45,fips_code,cases_total,424
2020-03-25,South Carolina,state,45,fips_code,deaths_total,7
2020-03-25,South Dakota,state,46,fips_code,cases_total,41
2020-03-25,South Dakota,state,46,fips_code,deaths_total,1
2020-03-25,Tennessee,state,47,fips_code,cases_total,806
2020-03-25,Tennessee,state,47,fips_code,deaths_total,3
2020-03-25,Texas,state,48,fips_code,cases_total,1119
2020-03-25,Texas,state,48,fips_code,deaths_total,12
2020-03-25,Utah,state,49,fips_code,cases_total,346
2020-03-25,Utah,state,49,fips_code,deaths_total,1
2020-03-25,Vermont,state,50,fips_code,cases_total,123
2020-03-25,Vermont,state,50,fips_code,deaths_total,8
2020-03-25,Virgin Islands,state,78,fips_code,cases_total,17
2020-03-25,Virgin Islands,state,78,fips_code,deaths_total,0
2020-03-25,Virginia,state,51,fips_code,cases_total,391
2020-03-25,Virginia,state,51,fips_code,deaths_total,9
2020-03-25,Washington,state,53,fips_code,cases_total,2585
2020-03-25,Washington,state,53,fips_code,deaths_total,130
2020-03-25,West Virginia,state,54,fips_code,cases_total,51
2020-03-25,West Virginia,state,54,fips_code,deaths_total,0
2020-03-25,Wisconsin,state,55,fips_code,cases_total,623
2020-03-25,Wisconsin,state,55,fips_code,deaths_total,7
2020-03-25,Wyoming,state,56,fips_code,cases_total,49
2020-03-25,Wyoming,state,56,fips_code,deaths_total,0
2020-03-26,Alabama,state,01,fips_code,cases_total,538
2020-03-26,Alabama,state,01,fips_code,deaths_total,3
2020-03-26,Alaska,state,02,fips_code,cases_total,69
2020-03-26,Alaska,state,02,fips_code,deaths_total,0
2020-03-26,Arizona,state,04,fips_code,cases_total,508
2020-03-26,Arizona,state,04,fips_code,deaths_total,8
2020-03-26,Arkansas,state,05,fips_code,cases_total,351
2020-03-26,Arkansas,state,05,fips_code,deaths_total,3
2020-03-26,California,state,06,fips_code,cases_total,4060
2020-03-26,California,state,06,fips_code,deaths_total,82
2020-03-26,Colorado,state,08,fips_code,cases_total,1432
2020-03-26,Colorado,state,08,fips_code,deaths_total,24
2020-03-26,Connecticut,state,09,fips_code,cases_total,1012
2020-03-26,Connecticut,state,09,fips_code,deaths_total,21
2020-03-26,Delaware,state,10,fips_code,cases_total,143
2020-03-26,Delaware,state,10,fips_code,deaths_total,1
2020-03-26,District of Columbia,state,11,fips_code,cases_total,267
2020-03-26,District of Columbia,state,11,fips_code,deaths_total,3
2020-03-26,Florida,state,12,fips_code,cases_total,2477
2020-03-26,Florida,state,12,fips_code,deaths_total,29
2020-03-26,Georgia,state,13,fips_code,cases_total,1643
2020-03-26,Georgia,state,13,fips_code,deaths_total,56
2020-03-26,Guam,state,66,fips_code,cases_total,49
2020-03-26,Guam,state,66,fips_code,deaths_total,1
2020-03-26,Hawaii,state,15,fips_code,cases_total,106
2020-03-26,Hawaii,state,15,fips_code,deaths_total,0
2020-03-26,Idaho,state,16,fips_code,cases_total,189
2020-03-26,Idaho,state,16,fips_code,deaths_total,3
2020-03-26,Illinois,state,17,fips_code,cases_total,2538
2020-03-26,Illinois,state,17,fips_code,deaths_total,26
2020-03-26,Indiana,state,18,fips_code,cases_total,656
2020-03-26,Indiana,state,18,fips_code,deaths_total,18
2020-03-26,Iowa,state,19,fips_code,cases_total,179
2020-03-26,Iowa,state,19,fips_code,deaths_total,1
2020-03-26,Kansas,state,20,fips_code,cases_total,171
2020-03-26,Kansas,state,20,fips_code,deaths_total,3
2020-03-26,Kentucky,state,21,fips_code,cases_total,248
2020-03-26,Kentucky,state,21,fips_code,deaths_total,5
2020-03-26,Louisiana,state,22,fips_code,cases_total,2305
2020-03-26,Louisiana,state,22,fips_code,deaths_total,83
2020-03-26,Maine,state,23,fips_code,cases_total,155
2020-03-26,Maine,state,23,fips_code,deaths_total,0
2020-03-26,Maryland,state,24,fips_code,cases_total,581
2020-03-26,Maryland,state,24,fips_code,deaths_total,4
2020-03-26,Massachusetts,state,25,fips_code,cases_total,2417
2020-03-26,Massachusetts,state,25,fips_code,deaths_total,25
2020-03-26,Michigan,state,26,fips_code,cases_total,2878
2020-03-26,Michigan,state,26,fips_code,deaths_total,63
2020-03-26,Minnesota,state,27,fips_code,cases_total,346
2020-03-26,Minnesota,state,27,fips_code,deaths_total,2
2020-03-26,Mississippi,state,28,fips_code,cases_total,487
2020-03-26,Mississippi,state,28,fips_code,deaths_total,6
2020-03-26,Missouri,state,29,fips_code,cases_total,507
2020-03-26,Missouri,state,29,fips_code,deaths_total,8
2020-03-26,Montana,state,30,fips_code,cases_total,90
2020-03-26,Montana,state,30,fips_code,deaths_total,0
2020-03-26,Nebraska,state,31,fips_code,cases_total,92
2020-03-26,Nebraska,state,31,fips_code,deaths_total,0
2020-03-26,Nevada,state,32,fips_code,cases_total,535
2020-03-26,Nevada,state,32,fips_code,deaths_total,10
2020-03-26,New Hampshire,state,33,fips_code,cases_total,158
2020-03-26,New Hampshire,state,33,fips_code,deaths_total,1
2020-03-26,New Jersey,state,34,fips_code,cases_total,6876
2020-03-26,New Jersey,state,34,fips_code,deaths_total,81
2020-03-26,New Mexico,state,35,fips_code,cases_total,136
2020-03-26,New Mexico,state,35,fips_code,deaths_total,1
2020-03-26,New York,state,36,fips_code,cases_total,38987
2020-03-26,New York,state,36,fips_code,deaths_total,432
2020-03-26,North Carolina,state,37,fips_code,cases_total,638
2020-03-26,North Carolina,state,37,fips_code,deaths_total,2
2020-03-26,North Dakota,state,38,fips_code,cases_total,58
2020-03-26,North Dakota,state,38,fips_code,deaths_total,0
2020-03-26,Ohio,state,39,fips_code,cases_total,867
2020-03-26,Ohio,state,39,fips_code,deaths_total,15
2020-03-26,Oklahoma,state,40,fips_code,cases_total,248
2020-03-26,Oklahoma,state,40,fips_code,deaths_total,7
2020-03-26,Oregon,state,41,fips_code,cases_total,316
2020-03-26,Oregon,state,41,fips_code,deaths_total,11
2020-03-26,Pennsylvania,state,42,fips_code,cases_total,1690
2020-03-26,Pennsylvania,state,42,fips_code,deaths_total,16
2020-03-26,Puerto Rico,state,72,fips_code,cases_total,64
2020-03-26,Puerto Rico,state,72,fips_code,deaths_total,2
2020-03-26,Rhode Island,state,44,fips_code,cases_total,165
2020-03-26,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-26,South Carolina,state,45,fips_code,cases_total,456
2020-03-26,South Carolina,state,45,fips_code,deaths_total,9
2020-03-26,South Dakota,state,46,fips_code,cases_total,46
2020-03-26,South Dakota,state,46,fips_code,deaths_total,1
